City_ID,City,Lat,Lon,Max Temp in °C,Humidity,Cloudiness,Wind Speed,Country,Date
328,al bayda',32.7627,21.7551,22.460000000000036,58,0,3.82,LY,1726206147
329,zaraza,9.3503,-65.3245,24.08000000000004,91,93,1.59,VE,1726206150
330,hashtpar,37.8008,48.9037,27.27000000000004,39,1,2.89,IR,1726206151
331,praia da vitoria,38.7333,-27.0667,21.53000000000003,94,20,2.76,PT,1726206152
332,butembo,0.15,29.2833,19.180000000000007,77,87,0.72,CD,1726206153
333,new norfolk,-42.7826,147.0587,13.29000000000002,75,99,1.66,AU,1726206154
334,bikapur,26.6,82.1333,31.860000000000014,65,46,4.53,IN,1726206155
335,lokomotivnyy,53.0118,60.5684,16.0,64,13,3.97,RU,1726206157
336,bubaque,11.2833,-15.8333,26.060000000000002,78,100,2.05,GW,1726206158
337,villa gesell,-37.2639,-56.973,8.580000000000041,88,25,5.03,AR,1726206159
338,hilo,19.7297,-155.09,23.950000000000045,96,0,0.45,US,1726206160
339,ponnani,10.767,75.9252,28.25,75,100,2.46,IN,1726206161
340,numan,9.4667,12.0333,23.810000000000002,93,82,1.28,NG,1726206162
341,chegdomyn,51.1167,133.0167,13.160000000000025,39,24,3.96,RU,1726206163
342,siddapur,14.3333,74.8833,26.470000000000027,69,98,3.82,IN,1726206165
343,mont-dore,-22.2833,166.5833,24.930000000000007,66,48,1.91,NC,1726206166
344,nova sintra,14.8667,-24.7167,26.140000000000043,79,94,11.09,CV,1726206167
345,karaidel',55.8337,56.9069,15.620000000000005,63,67,1.24,RU,1726206168
346,kuta,-8.7233,115.1723,29.970000000000027,74,20,4.12,ID,1726206169
347,egersund,58.4513,5.9997,9.240000000000009,75,79,5.03,NO,1726206170
348,naze,28.3667,129.4833,28.510000000000048,84,91,6.97,JP,1726206171
349,robertsport,6.7533,-11.3686,25.08000000000004,88,100,6.18,LR,1726206173
350,gadzhiyevo,69.2551,33.3362,15.450000000000045,83,54,3.8,RU,1726206174
351,mount gambier,-37.8333,140.7667,14.07000000000005,63,100,4.68,AU,1726206175
352,yanchep,-31.55,115.6833,25.49000000000001,38,0,3.42,AU,1726206176
353,vilyuysk,63.7553,121.6247,7.32000000000005,44,95,5.29,RU,1726206177
354,kasongo-lunda,-6.4667,16.8167,25.720000000000027,68,32,1.23,CD,1726206178
355,sao vicente,-23.9631,-46.3919,20.55000000000001,26,0,4.07,BR,1726206180
356,angra do heroismo,38.65,-27.2167,21.730000000000018,91,20,2.51,PT,1726206181
357,sitka,57.0531,-135.33,13.939999999999998,77,100,4.12,US,1726206182
358,tangalle,6.024,80.7911,31.33000000000004,63,100,7.02,LK,1726206183
359,ciudad lazaro cardenas,17.9583,-102.2,25.930000000000007,90,91,1.97,MX,1726206184
360,san mateo del mar,16.2,-95.0,28.77000000000004,75,60,2.94,MX,1726206185
361,vilhena,-12.7406,-60.1458,23.960000000000036,35,54,1.02,BR,1726206186
362,sechura,-5.5569,-80.8222,16.710000000000036,89,21,4.56,PE,1726206188
363,tonga,-20.0,-175.0,23.150000000000034,81,98,10.17,TO,1726206189
364,sabang,5.8933,95.3214,28.379999999999995,77,100,7.06,ID,1726206190
365,phan rang-thap cham,11.5667,108.9833,35.35000000000002,47,80,3.28,VN,1726206191
366,swakopmund,-22.6833,14.5333,12.420000000000016,75,0,1.99,NA,1726206192
367,holualoa,19.6228,-155.9522,23.79000000000002,99,40,1.55,US,1726206195
368,khandyga,62.6667,135.6,6.939999999999998,68,73,4.5,RU,1726206196
369,lukoyanov,55.0277,44.4786,20.680000000000007,52,100,5.01,RU,1726206197
370,maceio,-9.6658,-35.7353,21.689999999999998,100,75,1.03,BR,1726206198
371,nedroma,35.0136,-1.748,18.640000000000043,46,52,0.5,DZ,1726206199
372,jamadoba,23.7167,86.4,31.010000000000048,64,100,4.18,IN,1726206200
373,khromtau,50.2503,58.4347,16.360000000000014,39,3,8.3,KZ,1726206201
374,okha,53.5739,142.9478,10.080000000000041,70,89,12.1,RU,1726206203
375,smithers,54.7804,-127.1743,10.180000000000007,87,75,1.03,CA,1726206204
376,wanning,18.8003,110.3967,29.04000000000002,82,61,2.92,CN,1726206205
377,pithoragarh,29.5833,80.2167,19.32000000000005,81,100,2.25,IN,1726206206
378,maymana,35.9214,64.7836,24.670000000000016,12,0,2.63,AF,1726206207
379,kapa'a,22.0752,-159.319,26.180000000000007,79,20,4.63,US,1726206208
380,sungailiat,-1.85,106.1333,31.150000000000034,60,47,6.89,ID,1726206210
381,vredendal,-31.6683,18.5012,11.950000000000045,70,0,0.78,ZA,1726206211
382,peace river,56.2501,-117.286,9.170000000000016,93,0,1.03,CA,1726206022
383,south hedland,-20.4089,118.5983,36.960000000000036,12,0,7.72,AU,1726206213
384,xilin hot,43.9667,116.0333,7.600000000000023,87,100,8.48,CN,1726206214
385,hede,33.7681,120.2517,30.910000000000025,75,79,2.89,CN,1726206215
386,fuglafjordur,62.244,-6.814,6.490000000000009,68,43,6.57,FO,1726206217
387,usogorsk,63.4106,48.6872,20.420000000000016,62,94,2.1,RU,1726206218
388,dzilam gonzalez,21.2833,-88.9333,25.590000000000032,82,84,1.87,MX,1726206219
389,bethanie,-26.4833,17.15,15.82000000000005,15,4,0.25,NA,1726206220
390,santo antonio do ica,-3.1022,-67.9397,26.370000000000005,45,8,1.5,BR,1726206221
391,brokopondo,4.75,-55.1667,27.590000000000032,71,69,4.93,SR,1726206222
392,san antonio de pale,-1.4014,5.6325,23.890000000000043,82,100,5.68,GQ,1726206223
393,sidi khaled,34.387,4.9879,26.57000000000005,36,0,2.29,DZ,1726206225
394,midvagur,62.0511,-7.1939,6.460000000000036,87,75,1.03,FO,1726206226
395,labuan,5.2767,115.2417,26.200000000000045,88,40,3.13,MY,1726206227
396,vilyuchinsk,52.9306,158.4028,11.150000000000034,75,53,3.13,RU,1726206228
397,formosa do rio preto,-11.0483,-45.1931,21.200000000000045,59,5,2.03,BR,1726206229
398,tchintabaraden,15.8969,5.7985,27.450000000000045,59,86,1.22,NE,1726206230
399,andovoranto,-18.95,49.1,22.879999999999995,83,61,5.02,MG,1726206231
400,port saint john's,-31.6229,29.5448,21.420000000000016,76,22,1.97,ZA,1726206233
401,port lincoln,-34.7333,135.8667,14.939999999999998,57,3,2.99,AU,1726206234
402,touros,-5.1989,-35.4608,22.710000000000036,80,95,5.0,BR,1726206235
403,saint croix,17.7397,-64.7388,27.25,88,75,2.06,VI,1726206236
404,torghay,49.6339,63.4981,19.400000000000034,48,1,8.65,KZ,1726206237
405,abu al matamir,30.9102,30.1744,28.28000000000003,55,0,3.66,EG,1726206238
406,atafu village,-8.5421,-172.5159,28.310000000000002,76,38,7.14,TK,1726206239
407,mineiros,-17.5694,-52.5511,22.650000000000034,30,0,2.49,BR,1726206241
408,ubari,26.5921,12.7805,30.82000000000005,44,99,3.13,LY,1726206242
409,bengkulu,-3.8004,102.2655,29.430000000000007,63,90,2.99,ID,1726206243
410,dryden,49.7833,-92.7503,19.160000000000025,88,20,3.6,CA,1726206244
411,itoman,26.1247,127.6694,29.210000000000036,84,75,2.57,JP,1726206245
412,fenghuang,27.9356,109.5996,30.510000000000048,55,47,2.01,CN,1726206246
413,calama,-22.4667,-68.9333,5.270000000000039,17,0,5.66,CL,1726206247
414,berkane,34.9084,-2.3461,23.379999999999995,38,49,0.93,MA,1726206249
415,ashland,40.8167,-82.2665,19.010000000000048,100,99,2.64,US,1726206250
416,badger,64.8,-147.5333,10.950000000000045,88,100,4.12,US,1726206251
417,thurso,58.5927,-3.5259,7.140000000000043,80,96,6.55,GB,1726206252
418,inhambane,-23.865,35.3833,22.99000000000001,83,40,5.14,MZ,1726206253
419,marsh harbour,26.5412,-77.0636,28.450000000000045,75,100,4.02,BS,1726206254
420,greymouth,-42.4667,171.2,8.990000000000009,95,100,1.96,NZ,1726206255
421,motueka,-41.1333,173.0167,13.390000000000043,97,98,1.2,NZ,1726206257
422,baharly,38.4362,57.4316,28.689999999999998,11,4,2.12,TM,1726206259
423,leer,53.2316,7.461,9.970000000000027,95,58,3.02,DE,1726206260
424,moussoro,13.6408,16.4901,27.370000000000005,70,86,2.91,TD,1726206261
425,aswan,24.0934,32.907,31.610000000000014,27,0,3.09,EG,1726206262
426,prado,-17.3411,-39.2208,22.08000000000004,83,0,3.68,BR,1726206264
427,yondo,7.0062,-73.9097,26.220000000000027,90,100,0.23,CO,1726206265
428,shimoda,34.6667,138.95,28.99000000000001,69,3,4.55,JP,1726206266
429,alamosa,37.4695,-105.87,9.990000000000009,53,0,4.12,US,1726206267
430,lata,40.1629,-8.3327,13.210000000000036,94,68,2.37,PT,1726206268
431,north bend,43.4065,-124.2243,14.03000000000003,94,0,4.12,US,1726206269
432,barcelos,41.5388,-8.6151,14.370000000000005,89,2,2.59,PT,1726206270
433,niquero,20.0431,-77.5828,26.55000000000001,86,100,3.33,CU,1726206272
434,bikenibeu village,1.3673,173.1241,29.980000000000018,70,75,3.6,KI,1726206273
435,chiredzi,-21.05,31.6667,26.260000000000048,33,3,0.98,ZW,1726206274
436,fort madison,40.6298,-91.3151,22.340000000000032,44,100,3.87,US,1726206275
437,xinyuan,37.3,99.0,16.83000000000004,45,49,3.08,CN,1726206276
438,aldan,58.6031,125.3894,3.2100000000000364,99,100,6.06,RU,1726206278
439,kashgar,39.4547,75.9797,21.560000000000002,32,20,4.0,CN,1726206279
440,sarikei,2.1167,111.5167,34.25,41,75,2.83,MY,1726206280
441,bandarbeyla,9.4942,50.8122,29.200000000000045,57,44,12.23,SO,1726206281
442,sisimiut,66.9395,-53.6735,2.670000000000016,85,1,0.69,GL,1726206282
443,hell-ville,-13.4,48.2667,26.930000000000007,79,40,1.03,MG,1726206283
444,la passe,45.5549,-0.8967,9.54000000000002,83,5,4.43,FR,1726206284
445,toropets,56.4978,31.6353,18.120000000000005,48,91,4.31,RU,1726206286
446,novodvinsk,64.4165,40.8122,16.860000000000014,60,91,3.57,RU,1726206287
447,urumqi,43.801,87.6005,17.53000000000003,52,0,4.0,CN,1726206288
448,kone,-21.0595,164.8658,22.340000000000032,79,96,1.44,NC,1726206289
449,lae,-6.7221,146.9847,25.58000000000004,77,100,3.71,PG,1726206290
450,sabha,27.0377,14.4283,30.860000000000014,30,73,3.29,LY,1726206291
451,st. john's,47.5649,-52.7093,12.860000000000014,89,0,4.63,CA,1726206019
452,strezhevoy,60.7333,77.5889,18.400000000000034,61,70,3.68,RU,1726206294
453,flying fish cove,-10.4217,105.6791,26.82000000000005,83,100,6.17,CX,1726206295
454,val-d'or,48.1002,-77.7828,19.05000000000001,77,0,3.09,CA,1726206296
455,ingeniero guillermo n. juarez,-23.9,-61.85,18.760000000000048,55,61,2.12,AR,1726206297
456,cartagena,10.3997,-75.5144,27.79000000000002,79,40,2.06,CO,1726206298
457,walvis bay,-22.9575,14.5053,7.53000000000003,93,0,2.57,NA,1726206299
458,bokoro,12.3807,17.0568,24.5,87,100,5.07,TD,1726206301
459,cefalu,38.0386,14.0229,23.189999999999998,66,27,4.47,IT,1726206302
460,geraldton,-28.7667,114.6,30.230000000000018,26,0,6.17,AU,1726206303
461,bajos de chila,15.9389,-97.1275,26.850000000000023,88,88,0.58,MX,1726206304
462,mananara,-16.1667,49.7667,25.620000000000005,60,62,3.0,MG,1726206305
463,coahuayana de hidalgo,18.7,-103.6583,24.670000000000016,95,57,1.68,MX,1726206306
464,mar del plata,-38.0023,-57.5575,10.07000000000005,86,85,4.47,AR,1726206307
465,mutsu,41.2894,141.2169,24.840000000000032,54,46,6.32,JP,1726206309
466,tahe,52.3333,124.7333,15.340000000000032,26,0,3.88,CN,1726206310
467,masterton,-40.9597,175.6575,11.390000000000043,74,100,2.21,NZ,1726206311
468,berdigestyakh,62.0989,126.6992,5.0400000000000205,60,72,4.25,RU,1726206312
469,kapit,2.0167,112.9333,34.35000000000002,38,83,2.52,MY,1726206313
470,la libertad,-2.2333,-80.9,20.920000000000016,83,80,1.67,EC,1726206314
471,fort bragg,35.139,-79.006,22.910000000000025,83,100,4.12,US,1726206315
472,illizi,26.4833,8.4667,29.75,44,99,1.44,DZ,1726206317
473,cascais,38.6979,-9.4215,17.640000000000043,78,49,2.68,PT,1726206318
474,juan rodriguez clara,17.9833,-95.4083,25.140000000000043,90,56,3.51,MX,1726206319
475,kirakira,-10.4544,161.9205,28.100000000000023,79,64,5.06,SB,1726206320
476,karratha,-20.7377,116.8463,34.03000000000003,25,0,7.09,AU,1726206321
477,takikawa,43.5528,141.9064,19.840000000000032,78,85,4.56,JP,1726206322
478,volovets,48.7109,23.1851,15.080000000000041,85,92,1.79,UA,1726206323
479,yung shue wan,22.2333,114.1167,31.680000000000007,60,93,3.23,HK,1726206325
480,weno,7.4515,151.8468,25.620000000000005,95,100,9.2,FM,1726206326
481,champerico,14.3,-91.9167,27.510000000000048,81,90,1.57,GT,1726206327
482,tobelo,1.7284,128.0095,32.22000000000003,56,92,5.48,ID,1726206328
483,nilgiri,21.4581,86.7669,30.670000000000016,68,100,0.36,IN,1726206329
484,stuttgart,48.7823,9.177,7.78000000000003,91,20,3.6,DE,1726206330
485,vinh yen,21.31,105.5967,31.970000000000027,60,40,0.64,VN,1726206331
486,bich'vinta,43.1592,40.3378,25.120000000000005,77,31,5.13,GE,1726206333
487,huai'an,33.5886,119.0192,31.24000000000001,73,89,1.76,CN,1726206334
488,nagqu,31.5,92.0,15.310000000000002,41,94,1.59,CN,1726206335
489,oak hill,37.9723,-81.1487,18.850000000000023,71,99,2.47,US,1726206336
490,khorinsk,52.1657,109.7726,16.03000000000003,25,5,2.81,RU,1726206337
491,nantucket,41.2835,-70.0995,18.060000000000002,94,0,4.12,US,1726206339
492,zhosaly,45.4878,64.0781,21.350000000000023,20,0,8.9,KZ,1726206340
493,tamiahua,21.2667,-97.45,26.110000000000014,93,91,2.61,MX,1726206341
494,tahlequah,35.9154,-94.97,18.120000000000005,88,0,0.0,US,1726206342
495,chita,52.0333,113.55,14.939999999999998,23,0,2.0,RU,1726206343
496,cidreira,-30.1811,-50.2056,17.180000000000007,96,97,5.98,BR,1726206344
497,okahao,-17.885,15.0667,20.08000000000004,21,47,3.48,NA,1726206346
498,kavieng,-2.5744,150.7967,28.77000000000004,73,70,1.54,PG,1726206347
499,machico,32.7,-16.7667,22.620000000000005,82,75,8.75,PT,1726206348
500,alta,69.9689,23.2717,11.590000000000032,75,40,25.93,NO,1726206349
501,hamada,34.8833,132.0833,29.720000000000027,75,20,1.48,JP,1726206350
502,kotel'nich,58.3089,48.348,21.5,62,79,2.8,RU,1726206351
503,murzuq,25.9155,13.9184,31.08000000000004,29,72,2.87,LY,1726206352
504,megion,61.0296,76.1136,17.010000000000048,65,100,4.73,RU,1726206354
505,port blair,11.6667,92.75,31.02000000000004,79,40,5.66,IN,1726206355
506,proletariy,58.4342,31.7046,19.510000000000048,54,100,4.4,RU,1726206356
507,ordubad,38.9059,46.0234,25.189999999999998,33,2,4.99,AZ,1726206357
508,huarmey,-10.0681,-78.1522,16.83000000000004,87,61,4.4,PE,1726206358
509,jiagedaqi,50.4167,124.1167,17.390000000000043,18,2,2.88,CN,1726206359
510,onega,63.9061,38.1404,18.24000000000001,67,54,3.91,RU,1726206361
511,bodaybo,57.8506,114.1933,8.830000000000041,78,100,4.6,RU,1726206362
512,salinopolis,-0.6136,-47.3561,26.720000000000027,79,8,6.72,BR,1726206363
513,polyarnyy,69.1989,33.4478,15.03000000000003,84,54,4.14,RU,1726206364
514,minas de marcona,-15.2119,-75.1103,9.480000000000018,90,39,5.45,PE,1726206365
515,acarau,-2.8856,-40.12,24.640000000000043,82,29,7.27,BR,1726206366
516,bel ombre,-4.6167,55.4167,28.910000000000025,74,40,7.2,SC,1726206368
517,prachuap khiri khan,12.2167,99.75,32.710000000000036,58,99,4.64,TH,1726206369
518,doka,13.5167,35.7667,25.78000000000003,78,43,4.14,SD,1726206370
519,valle de la pascua,9.2155,-66.0073,22.980000000000018,96,100,1.32,VE,1726206371
520,pasinler,39.9803,41.6764,20.27000000000004,46,0,1.29,TR,1726206372
521,tileagd,47.0667,22.2,17.75,55,71,2.25,RO,1726206373
522,melfort,52.8667,-104.6177,13.07000000000005,100,100,3.6,CA,1726206374
523,prince rupert,54.3161,-130.3201,12.830000000000041,100,100,9.77,CA,1726206376
524,winnemucca,40.973,-117.7357,9.03000000000003,43,0,0.0,US,1726206377
525,balabac,7.9868,117.0645,26.55000000000001,87,100,10.19,PH,1726206378
526,puerto francisco de orellana,-0.4667,-76.9667,21.27000000000004,85,29,1.06,EC,1726206380
527,andkhoy,36.9529,65.1238,28.200000000000045,14,0,3.49,AF,1726206381
528,lorengau,-2.0226,147.2712,28.760000000000048,74,80,3.41,PG,1726206382
529,galliano,29.4422,-90.2992,23.379999999999995,87,0,2.75,US,1726206384
530,l'govskiy,51.6307,35.2775,22.129999999999995,31,87,8.37,RU,1726206385
531,dunedin,-45.8742,170.5036,7.110000000000014,78,100,1.79,NZ,1726206386
532,misratah,32.3754,15.0925,27.689999999999998,73,92,7.16,LY,1726206387
533,hadibu,12.65,54.0333,27.610000000000014,72,30,9.55,YE,1726206388
534,homer,59.6425,-151.5483,11.939999999999998,80,100,1.79,US,1726206389
535,gobabis,-22.45,18.9667,20.700000000000045,15,52,1.96,NA,1726206393
536,whakatane,-37.9585,176.9854,12.100000000000023,86,100,2.27,NZ,1726206394
537,christchurch,-43.5333,172.6333,8.300000000000011,86,100,6.17,NZ,1726206395
538,gebeit,21.0667,36.3167,33.97000000000003,15,66,2.97,SD,1726206396
539,pasan,22.85,82.2,29.470000000000027,66,99,3.54,IN,1726206398
540,aitape,-3.1374,142.3475,26.25,85,100,3.09,PG,1726206399
541,cromwell,41.5951,-72.6454,15.260000000000048,91,40,0.0,US,1726206400
542,oppdal,62.5943,9.6912,4.840000000000032,84,93,0.6,NO,1726206401
543,camocim,-2.9022,-40.8411,24.670000000000016,79,8,7.15,BR,1726206402
544,bopolu,7.0667,-10.4875,22.5,98,100,1.32,LR,1726206403
545,sao gabriel da cachoeira,-0.1303,-67.0892,23.53000000000003,91,71,1.19,BR,1726206405
546,svetlyy,54.675,20.1347,14.430000000000007,92,100,4.1,RU,1726206406
547,dwarka,22.2394,68.9678,28.28000000000003,72,81,7.79,IN,1726206407
548,baki,-7.6128,110.7839,35.98000000000002,24,43,1.88,ID,1726206408
549,valparaiso,-33.0393,-71.6273,10.800000000000011,81,100,2.06,CL,1726206409
550,panindicuaro,19.9667,-101.7667,16.27000000000004,95,89,0.83,MX,1726206410
551,manggar,-2.8833,108.2667,29.80000000000001,60,52,5.21,ID,1726206411
552,virginia,37.5481,-77.4467,18.52000000000004,94,40,1.54,US,1726206413
553,saint-denis,48.9167,2.3333,7.860000000000014,92,0,3.09,FR,1726206414
554,la rioja,42.25,-2.5,7.8799999999999955,87,86,2.16,ES,1726206415
555,santa cruz,-17.8,-63.1667,22.700000000000045,83,11,1.03,BO,1726206416
556,raseiniai,55.3736,23.1217,16.120000000000005,92,100,2.92,LT,1726206417
557,selkirk,50.1436,-96.8845,21.210000000000036,73,73,2.68,CA,1726206418
558,saudarkrokur,65.7461,-19.6394,1.3700000000000045,65,41,3.02,IS,1726206420
559,manadhoo,5.7667,73.3833,28.03000000000003,77,99,4.12,MV,1726206421
560,port augusta,-32.5,137.7667,19.860000000000014,30,2,6.4,AU,1726206422
